,surface,pieces,etage,prix,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_garage,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,gouvernerat,ville,type,contrat,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,nlp_transaction_negociable,nlp_transaction_urgent,nlp_transaction_first_owner_or_new_mentioned,nlp_transaction_developer_or_promoter_mentioned,nlp_transaction_legal_title_or_status_mentioned,nlp_transaction_legal_title_hint,nlp_property_subtype,nlp_property_furnished,nlp_property_semi_furnished,nlp_property_condition,nlp_property_orientation_mentioned,nlp_property_duplex_penthouse_garden_level_mentioned,nlp_comfort_air_conditioning,nlp_comfort_heating_mentioned,nlp_comfort_double_glazing_mentioned,nlp_comfort_finishing_quality_hint,nlp_location_neighborhood_or_zone,nlp_location_proximity_count,nlp_location_proximity_str,nlp_location_nuisance_or_negative_mentioned,nlp_usage_primary_residence_likely,nlp_usage_investment_likely,nlp_usage_furnished_rental_likely,nlp_standing_luxury_level,nlp_standing_features_count,nlp_standing_features_str,nlp_signals_listing_too_vague,nlp_signals_incoherence_price_vs_surface_hint,nlp_signals_spam_or_low_quality_hint,nlp_signals_extraction_confidence,vis_pool_likely_mean,vis_pool_likely_max,vis_garden_likely_mean,vis_garden_likely_max,vis_sea_view_likely_mean,vis_sea_view_likely_max,vis_furnished_likely_mean,vis_furnished_likely_max,vis_modern_renovation_likely_mean,vis_modern_renovation_likely_max,vis_luxury_visual_score_mean,vis_luxury_visual_score_max,vis_n_images,bge_pca_0,bge_pca_1,bge_pca_2,bge_pca_3,bge_pca_4,bge_pca_5,bge_pca_6,bge_pca_7,bge_pca_8,bge_pca_9,bge_pca_10,bge_pca_11,bge_pca_12,bge_pca_13,bge_pca_14,bge_pca_15,bge_pca_16,bge_pca_17,bge_pca_18,bge_pca_19,bge_pca_20,bge_pca_21,bge_pca_22,bge_pca_23,bge_pca_24,bge_pca_25,bge_pca_26,bge_pca_27,bge_pca_28,bge_pca_29,bge_pca_30,bge_pca_31
1755,130.0,3.0,5.0,330000.0,,,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.28950174113559,9.8487410487677,2538.4615384615386,43.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,205.0,4.0,3.0,200000.0,,1.0,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.2797017411356,9.843971059048586,975.609756097561,51.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,51.0,3.0,1.0,150000.0,,1.0,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.26720174113561,9.868231072154725,2941.176470588235,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,100.0,3.0,,330000.0,,,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.2845017411356,9.870201054013672,3300.0,33.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,65.0,3.0,2.0,135000.0,,1.0,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.2854017411356,9.851761053069492,2076.923076923077,21.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,110.0,4.0,,160000.0,,,,1.0,1.0,,,,,,Bizerte,Bizerte,Appartement,vente,37.2814017411356,9.865591057265526,1454.5454545454545,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,80.0,3.0,3.0,280000.0,,1.0,,1.0,,,,,,1.0,Bizerte,Bizerte,Appartement,vente,37.26790174113561,9.865101071420996,3500.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,100.0,4.0,4.0,320000.0,,1.0,,1.0,,,,,,1.0,Bizerte,Bizerte,Appartement,vente,37.28280174113559,9.873891055797008,3200.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,200.0,4.0,,350000.0,,1.0,,1.0,,,,,,1.0,Bizerte,Bizerte,Appartement,vente,37.26940174113561,9.871031069848632,1750.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,160.0,3.0,4.0,400000.0,,1.0,,1.0,,,,,,1.0,Bizerte,Bizerte,Appartement,vente,37.28290174113559,9.870591055692111,2500.0,53.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,194.0,4.0,3.0,350000.0,,1.0,,1.0,,,,,,1.0,Bizerte,Bizerte,Appartement,vente,37.2866017411356,9.861381051810522,1804.1237113402062,48.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,128.0,4.0,5.0,310000.0,,1.0,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.2897017411356,9.848631048557836,2421.875,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,140.0,3.0,1.0,160000.0,,1.0,,1.0,,,,,,,Bizerte,Bizerte,Appartement,vente,37.2767017411356,9.8480510621948,1142.857142857143,46.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,70.0,3.0,2.0,220000.0,,,1.0,1.0,,,,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.44770174113639,10.7328219139501,3142.8571428571427,23.333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,131.0,3.0,1.0,365000.0,,,,1.0,,1.0,,,1.0,,Nabeul,Kelibia,Appartement,vente,36.8814,11.1154,2786.259541984733,43.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,127.0,3.0,5.0,420000.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.44970174113639,10.735621911936924,3307.0866141732286,42.333333333333336,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,75.0,3.0,2.0,100000.0,,,,1.0,,,,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45840174113639,10.739621903177287,1333.3333333333333,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,117.0,3.0,1.0,345000.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.4462,10.7539,2948.7179487179487,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,49.0,2.0,1.0,215000.0,,1.0,1.0,1.0,,,,1.0,1.0,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.44530174113639,10.75382191636565,4387.755102040816,24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,200.0,4.0,1.0,350000.0,,1.0,1.0,1.0,,,,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.4422017411364,10.72652191948531,1750.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,110.0,2.0,3.0,185000.0,,1.0,,1.0,,1.0,,,,,Nabeul,Kelibia,Appartement,vente,36.8433,11.1096,1681.8181818181818,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,110.0,3.0,2.0,195000.0,,,,1.0,,,,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45610174113638,10.742721905493422,1772.7272727272727,36.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,110.0,3.0,0.0,295000.0,,,,1.0,,,1.0,,,1.0,Nabeul,Kelibia,Appartement,vente,36.8549,11.1208,2681.818181818182,36.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,105.0,2.0,2.0,380000.0,,1.0,,1.0,,,,,,1.0,Nabeul,Kelibia,Appartement,vente,36.8442,11.1203,3619.0476190476193,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,118.0,2.0,3.0,220000.0,,1.0,1.0,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8402,11.0788,1864.406779661017,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,140.0,3.0,3.0,350000.0,,1.0,1.0,1.0,,,,,,1.0,Nabeul,Kelibia,Appartement,vente,36.8462,11.0995,2500.0,46.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,156.0,4.0,,150000.0,,,,1.0,1.0,,,1.0,,,Nabeul,Kelibia,Appartement,vente,36.8462,11.0995,961.5384615384615,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,80.0,3.0,1.0,185000.0,,,,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8402,11.0788,2312.5,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,200.0,,2.0,350000.0,,1.0,,1.0,,,1.0,1.0,,1.0,Nabeul,Kelibia,Appartement,vente,36.8475,11.1002,1750.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,156.0,3.0,1.0,185000.0,,,,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8468,11.0937,1185.8974358974358,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05422365,0.0998451,-0.20083244,-0.023747865,-0.05846328,0.12327865,0.10600429,-0.06765992,0.05877452,-0.000527348,-0.10264075,-0.028532885,-0.07585453,-0.004619038,-0.04737896,0.079104885,-0.06727065,-0.0939725,-0.0845805,0.04050651,-0.093236394,0.05765468,0.014352578,-0.004436788,0.05973717,0.022494195,-0.014074542,0.03864704,0.0658514,-0.05457483,-0.099115655,0.0027888159
1785,83.0,2.0,0.0,320000.0,1.0,,,1.0,,,1.0,,1.0,1.0,Nabeul,Kelibia,Appartement,vente,36.847,11.1218,3855.421686746988,41.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,105.0,2.0,2.0,200000.0,,1.0,,1.0,,,,,,1.0,Nabeul,Kelibia,Appartement,vente,36.8881,11.1155,1904.7619047619048,52.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,130.0,4.0,1.0,310000.0,,1.0,,1.0,,1.0,,,,,Nabeul,Kelibia,Appartement,vente,36.8555,11.1209,2384.6153846153848,32.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,110.0,2.0,3.0,250000.0,,,,1.0,1.0,,,,,,Nabeul,Kelibia,Appartement,vente,36.8402,11.0788,2272.7272727272725,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,110.0,3.0,1.0,240000.0,,,,1.0,,,,,,1.0,Nabeul,Kelibia,Appartement,vente,36.8345,11.0932,2181.818181818182,36.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,170.0,,2.0,197000.0,,1.0,,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8529,11.0897,1158.8235294117646,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,156.0,4.0,1.0,300000.0,,1.0,,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8427,11.1139,1923.076923076923,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,120.0,3.0,0.0,620000.0,,,,1.0,,,1.0,,1.0,1.0,Nabeul,Kelibia,Appartement,vente,36.8275,11.0808,5166.666666666667,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,80.0,3.0,2.0,270000.0,,,,1.0,,,,,,,Nabeul,Kelibia,Appartement,vente,36.8345,11.0932,3375.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,220.0,,0.0,495000.0,,1.0,,1.0,,,1.0,,1.0,1.0,Nabeul,Kelibia,Appartement,vente,36.9054,11.0991,2250.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,125.0,2.0,1.0,285000.0,,,,1.0,1.0,1.0,,,,,Nabeul,Kelibia,Appartement,vente,36.8402,11.1085,2280.0,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,114.0,3.0,1.0,185000.0,,1.0,1.0,1.0,,,,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45480174113637,10.733621906802425,1622.8070175438597,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,130.0,3.0,4.0,430000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Nabeul,Hammamet-Centre,Appartement,vente,36.404401741136425,10.586721957486626,3307.6923076923076,43.333333333333336,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,120.0,3.0,3.0,450000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.4452017411364,10.741421916466289,3750.0,40.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,100.0,3.0,0.0,300000.0,,,1.0,1.0,,,1.0,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.448101741136384,10.75382191354748,3000.0,33.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,127.0,4.0,1.0,300000.0,,1.0,1.0,1.0,,,,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.44330174113638,10.733021918378387,2362.2047244094488,31.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079966605,0.33890647,-0.13089818,-0.048880506,0.059133958,0.09542799,-0.038239736,0.0069447616,0.05997681,-0.104143605,0.027996471,-0.055848744,-0.012101642,-0.035805464,-0.06093928,0.05959074,-0.017204667,-0.025343457,0.014408086,0.02822434,0.033684764,0.020495165,-0.022310873,-0.04582686,0.0243118,0.030376686,-0.005940299,-0.039266765,-0.024802445,0.013377781,-0.044971533,-0.019145377
1801,110.0,1.0,2.0,320000.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,Nabeul,Hammamet-Centre,Appartement,vente,36.40620174113643,10.612721955678648,2909.090909090909,110.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,200.0,4.0,1.0,600000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.44200174113639,10.72612191968656,3000.0,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,94.0,3.0,2.0,630000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.441701741136384,10.741021919988436,6702.127659574468,31.333333333333332,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,80.0,3.0,1.0,175000.0,,1.0,,1.0,,,,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45010174113639,10.75252191153426,2187.5,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,128.0,3.0,1.0,450000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.4452017411364,10.741421916466289,3515.625,42.666666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,80.0,3.0,2.0,135000.0,,1.0,1.0,1.0,,,,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45480174113637,10.733621906802425,1687.5,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,150.0,2.0,0.0,400000.0,,,1.0,1.0,,,1.0,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.44350174113639,10.723421918177122,2666.6666666666665,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,125.0,3.0,3.0,450000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.4452017411364,10.741421916466289,3600.0,41.666666666666664,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,150.0,2.0,0.0,240000.0,,,1.0,1.0,,,1.0,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45010174113639,10.75252191153426,1600.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,72.0,1.0,3.0,215000.0,1.0,1.0,1.0,1.0,,,,,,,Nabeul,Hammamet-Nord,Appartement,vente,36.4309,10.6809,2986.1111111111113,72.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,174.0,3.0,0.0,250000.0,,,,1.0,,,,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.445101741136384,10.75262191656693,1436.7816091954023,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,113.0,3.0,1.0,450000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.441701741136384,10.741321919988437,3982.3008849557523,37.666666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,120.0,2.0,2.0,460000.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,Nabeul,Hammamet-Nord,Appartement,vente,36.4232,10.6663,3833.3333333333335,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,131.0,2.0,2.0,450000.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,Nabeul,Hammamet-Nord,Appartement,vente,36.4236,10.666,3435.114503816794,65.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,78.0,1.0,3.0,150000.0,,,1.0,1.0,,,,,,,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.4481,10.7392,1923.076923076923,78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,60.0,2.0,2.0,130000.0,,,,1.0,,,,,,1.0,Nabeul,Nabeul-Centre-Ville,Appartement,vente,36.45010174113639,10.75252191153426,2166.6666666666665,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,130.0,3.0,6.0,315000.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,Nabeul,Hammamet-Nord,Appartement,vente,36.4321,10.6853,2423.076923076923,43.333333333333336,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,220.0,2.0,0.0,580000.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,Nabeul,Hammamet-Nord,Appartement,vente,36.4099,10.6482,2636.3636363636365,110.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,116.0,2.0,2.0,390000.0,,1.0,,1.0,,,,1.0,,1.0,Nabeul,Hammamet-Nord,Appartement,vente,36.4205,10.6644,3362.0689655172414,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,85.0,1.0,2.0,295000.0,1.0,,,1.0,,,,1.0,,,Nabeul,Hammamet-Nord,Appartement,vente,36.417,10.6529,3470.5882352941176,85.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,137.0,2.0,0.0,540000.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,Nabeul,Hammamet-Nord,Appartement,vente,36.4154,10.6532,3941.605839416058,68.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,61.0,2.0,2.0,273000.0,,1.0,1.0,1.0,,,,1.0,,,Tunis,Jardins-D-Ennasr,Appartement,vente,36.8632,10.1513,4475.4098360655735,30.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16675456,0.19216004,-0.045340784,-0.05535216,-0.058421344,0.082996145,0.027091637,-0.011850009,0.076314755,0.037683617,0.11202729,-0.0031617268,-0.029872524,-0.019608501,-0.071996786,-0.0062797605,0.06432843,-0.038273115,-0.00875715,0.033813626,0.01397716,0.029261323,0.038411617,-0.09238124,0.025304863,0.028977308,0.08052788,0.033434764,-0.034107815,-0.09594187,-0.06018985,0.011791949
1823,110.0,3.0,1.0,430000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Tunis,Gammarth-Village,Appartement,vente,36.90640174113596,10.299921446977416,3909.090909090909,36.666666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,167.0,4.0,6.0,660000.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,Tunis,Jardins-D-Ennasr,Appartement,vente,36.8671,10.1518,3952.0958083832334,41.75,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,140.0,2.0,1.0,310000.0,,1.0,,1.0,,,,1.0,,,Tunis,Megrine,Appartement,vente,36.76890174113608,10.230821588070244,2214.285714285714,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,122.0,3.0,2.0,350000.0,,1.0,1.0,1.0,,,,1.0,,,Tunis,Aouina-2,Appartement,vente,36.854801741136,10.26642150003819,2868.8524590163934,40.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,59.0,2.0,2.0,275000.0,,,,1.0,,1.0,,,,,Tunis,Chotrana,Appartement,vente,36.87600174113598,10.224921478254412,4661.016949152542,29.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
