,surface,pieces,etage,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,type,contrat,gouvernerat
3182,54.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3814.814814814815,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1863,69.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8671,10.1513,2898.550724637681,34.5,7.0,285532.6189391474,285532.6189391474,293441.4203821656
56,133.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2631.5789473684213,66.5,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1516,116.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.71444,10.3112789,2413.793103448276,58.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3957,113.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2168.141592920354,37.666666666666664,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2545,64.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8511521,10.2820491,284.21875,32.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3996,134.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4402.985074626866,37.75,1.0,285532.6189391474,285532.6189391474,293441.4203821656
2127,105.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.7464,10.7148,1428.5714285714287,105.0,0.0,285532.6189391474,285532.6189391474,309845.8833033952
3689,132.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2500.0,44.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
576,95.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.9003542,11.0982607,1842.1052631578948,47.5,3.0,285532.6189391474,285532.6189391474,300305.12820512813
915,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,2913.0434782608695,115.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1056,95.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.77955,10.0525203,936.8421052631579,47.5,0.0,285532.6189391474,285532.6189391474,264748.4012505434
2494,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2000.0,40.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2485,162.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.8439408,9.400138,2800.0,40.5,4.0,285532.6189391474,285532.6189391474,277143.4970760234
528,122.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,2745.901639344262,40.666666666666664,0.0,285532.6189391474,285532.6189391474,293441.4203821656
176,143.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2825.1748251748254,71.5,0.0,285532.6189391474,285532.6189391474,277143.4970760234
929,80.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1500.0,26.666666666666668,0.0,285532.6189391474,285532.6189391474,218196.17024373435
422,80.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8095,10.098,2375.0,20.0,3.0,285532.6189391474,285532.6189391474,240180.81353797184
680,88.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8913101,10.5852113,3181.818181818182,29.333333333333332,3.0,285532.6189391474,285532.6189391474,281505.570214618
1237,106.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,3113.2075471698113,26.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1864,150.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7565,10.2796,2600.0,37.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1706,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,3111.1111111111113,45.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1011,86.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8245,10.6346,3023.2558139534885,28.666666666666668,0.0,285532.6189391474,285532.6189391474,281505.570214618
572,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.84177,10.1301259,2291.6666666666665,40.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3212,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3410,164.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3780.487804878049,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
288,30.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2833.3333333333335,15.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
2338,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
2624,135.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3333.3333333333335,45.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1995,200.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.855201741136,10.169121499627389,3250.0,50.0,4.0,285532.6189391474,285532.6189391474,293441.4203821656
1991,65.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.74070174113612,10.22582161688875,2000.0,13.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1501,120.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1333.3333333333333,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3645,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,1562.5,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
177,150.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,2266.6666666666665,25.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1804,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.45010174113639,10.75252191153426,2187.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1268,92.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,3804.3478260869565,46.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1594,60.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0498089,11.0116492,4000.0,20.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
907,107.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8359686,10.5995321,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,281505.570214618
1773,49.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.44530174113639,10.75382191636565,4387.755102040816,24.5,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3203,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2533,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8514184,10.3088863,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
370,114.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2543.8596491228072,38.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3521,130.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1269.2307692307693,43.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1735,105.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8456561,11.0935701,1714.2857142857142,35.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
932,95.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,2263.157894736842,31.666666666666668,0.0,285532.6189391474,285532.6189391474,320375.0034842321
729,100.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7992041,10.1756221,4000.0,20.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
598,185.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8811985,10.211819,3243.2432432432433,46.25,0.0,285532.6189391474,285532.6189391474,320375.0034842321
4103,48.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,3333.3333333333335,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1114,100.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7992041,10.1756221,1600.0,25.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2786,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2000.0,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4230,85.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2235.294117647059,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2832,75.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1866.6666666666667,37.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3439,72.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3000.0,36.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1833,66.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.91050174113595,10.293721442755537,4696.969696969697,22.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
141,231.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1515.1515151515152,38.5,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3508,150.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2633.3333333333335,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
4153,51.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4823.529411764706,25.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
491,146.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7136861,10.3691813,3082.1917808219177,29.2,0.0,285532.6189391474,285532.6189391474,218196.17024373435
665,80.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.77955,10.0525203,3750.0,40.0,0.0,285532.6189391474,285532.6189391474,264748.4012505434
4119,107.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,6.0,285532.6189391474,285532.6189391474,293441.4203821656
1116,100.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7404497,10.3029461,2500.0,25.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
198,125.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,3600.0,31.25,0.0,285532.6189391474,285532.6189391474,300305.12820512813
2902,110.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3181.818181818182,36.666666666666664,0.0,285532.6189391474,285532.6189391474,293441.4203821656
654,50.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8134113,10.1321911,2960.0,25.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
471,120.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479251,10.2611996,2333.3333333333335,60.0,2.0,285532.6189391474,285532.6189391474,293441.4203821656
1233,130.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3461.5384615384614,32.5,2.0,285532.6189391474,285532.6189391474,293441.4203821656
3272,131.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3816.793893129771,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
759,46.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8245,10.6346,3586.9565217391305,23.0,0.0,285532.6189391474,285532.6189391474,281505.570214618
1295,100.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7404497,10.3029461,2800.0,25.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
2187,134.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.9642,10.5348,1641.7910447761194,33.5,0.0,285532.6189391474,285532.6189391474,281505.570214618
3021,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
69,500.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,1300.0,83.33333333333333,0.0,285532.6189391474,285532.6189391474,300305.12820512813
2788,82.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3902.439024390244,41.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3237,112.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3214.285714285714,28.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2125,70.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.7275,10.8178,1357.142857142857,23.333333333333332,0.0,285532.6189391474,285532.6189391474,309845.8833033952
195,120.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,1166.6666666666667,60.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
532,100.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,1700.0,25.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3703,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
874,122.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.2744,9.8739,1147.5409836065573,40.666666666666664,0.0,285532.6189391474,285532.6189391474,243467.8477263652
2365,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2249,162.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.83180174113697,10.602322524541684,2592.5925925925926,40.5,0.0,285532.6189391474,285532.6189391474,281505.570214618
3673,160.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3062.5,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2830,140.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,214.28571428571428,70.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3647,107.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,5.0,285532.6189391474,285532.6189391474,293441.4203821656
227,140.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,2500.0,70.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
812,60.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479251,10.2611996,4816.666666666667,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
840,95.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,3894.7368421052633,47.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
555,100.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,2650.0,25.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
581,135.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,2703.703703703704,45.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3090,180.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,833.3333333333334,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
2067,225.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.85350174113601,10.298721501373244,3022.222222222222,75.0,4.0,285532.6189391474,285532.6189391474,293441.4203821656
1797,130.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.404401741136425,10.586721957486626,3307.6923076923076,43.333333333333336,4.0,285532.6189391474,285532.6189391474,300305.12820512813
990,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8336187,10.1471736,10000.0,15.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1023,80.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7575659,10.244981,2625.0,40.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1334,140.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,2428.5714285714284,46.666666666666664,0.0,285532.6189391474,285532.6189391474,300305.12820512813
847,111.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8095,10.098,1621.6216216216217,27.75,0.0,285532.6189391474,285532.6189391474,240180.81353797184
905,168.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8423974,10.1571247,2321.4285714285716,42.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
631,117.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8572699,10.2918693,5085.470085470086,117.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3906,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2888.8888888888887,30.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1511,100.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8599292,10.1531585,3200.0,25.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
2742,97.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3268.041237113402,32.333333333333336,1.0,285532.6189391474,285532.6189391474,293441.4203821656
162,108.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,2314.814814814815,36.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1942,76.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.85360174113602,10.14892150127055,3486.842105263158,25.333333333333332,2.0,285532.6189391474,285532.6189391474,293441.4203821656
219,120.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,1416.6666666666667,60.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1419,149.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8749751,10.2454267,3489.93288590604,37.25,2.0,285532.6189391474,285532.6189391474,320375.0034842321
1916,152.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.863,10.1548,2085.5263157894738,38.0,2.0,285532.6189391474,285532.6189391474,293441.4203821656
2345,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479991,10.2943555,1000.0,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3668,100.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3200.0,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1298,180.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1444.4444444444443,45.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
925,80.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7992041,10.1756221,1750.0,26.666666666666668,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1692,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,5469.135802469136,81.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
547,177.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,3813.5593220338983,59.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1185,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8149179,10.1907702,2500.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1075,103.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,5631.0679611650485,51.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3436,107.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4120,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
568,49.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8585478,10.1682756,4285.714285714285,24.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1097,76.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.753,10.228,1171.0526315789473,38.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1450,120.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7404497,10.3029461,2083.3333333333335,30.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1499,160.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8484562,10.1634244,2812.5,32.0,5.0,285532.6189391474,285532.6189391474,320375.0034842321
2008,57.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.84890174113602,10.139021506096595,3245.6140350877195,28.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2618,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2727.2727272727275,55.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3143,63.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3412.6984126984125,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
611,108.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7019512,10.3964906,1712.962962962963,36.0,4.0,285532.6189391474,285532.6189391474,218196.17024373435
3293,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3898,223.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3094.170403587444,55.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1396,122.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7404497,10.3029461,2704.9180327868853,40.666666666666664,4.0,285532.6189391474,285532.6189391474,218196.17024373435
2626,85.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3529.4117647058824,28.333333333333332,0.0,285532.6189391474,285532.6189391474,277143.4970760234
742,70.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2000.0,23.333333333333332,0.0,285532.6189391474,285532.6189391474,320375.0034842321
637,89.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,2696.629213483146,89.0,1.0,285532.6189391474,285532.6189391474,300305.12820512813
3899,169.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2426.03550295858,56.333333333333336,0.0,285532.6189391474,285532.6189391474,277143.4970760234
3344,200.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,625.0,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1987,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7364,10.2431,1280.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1602,93.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.7361691,10.7662357,1344.0860215053763,31.0,0.0,285532.6189391474,285532.6189391474,245349.25277465454
48,40.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,9750.0,20.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1782,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8402,11.0788,2312.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,300305.12820512813
